# IPsum Threat Intelligence Feed
# (https://github.com/stamparm/ipsum)
#
# Last update: Wed, 25 Feb 2026 03:01:13 +0100
#
# IP	number of (black)lists
#
176.117.107.75	1
176.117.107.135	1
176.126.103.194	1
176.238.250.110	1
177.38.206.136	1
177.53.133.219	1
177.66.162.164	1
177.72.110.157	1
177.104.254.128	1
177.124.46.179	1
177.124.65.120	1
177.184.50.212	1
177.223.15.65	1
178.18.246.127	1
178.20.30.108	1
178.22.126.103	1
178.32.72.217	1
178.32.119.4	1
178.32.213.243	1
178.33.109.193	1
178.33.250.132	1
178.33.250.136	1
178.42.52.207	1
178.42.53.71	1
178.42.66.70	1
178.62.201.7	1
178.67.10.66	1
178.67.23.227	1
178.67.29.118	1
178.67.51.76	1
178.67.86.0	1
178.128.166.101	1
178.158.206.117	1
178.175.132.163	1
178.175.142.134	1
178.176.74.234	1
178.176.77.205	1
178.176.82.158	1
178.176.86.156	1
178.176.87.14	1
178.209.50.230	1
178.217.99.17	1
178.238.224.249	1
178.239.147.98	1
178.239.147.118	1
178.250.156.133	1
178.251.31.179	1
178.254.39.80	1
179.43.152.115	1
179.127.250.61	1
180.93.137.9	1
180.101.81.34	1
180.211.137.8	1
180.252.115.14	1
181.21.38.173	1
181.67.82.51	1
181.79.85.72	1
181.84.9.126	1
181.93.178.97	1
181.115.214.136	1
181.118.46.174	1
181.118.50.26	1
181.188.173.106	1
181.204.91.19	1
181.214.31.78	1
181.214.206.11	1
181.214.206.18	1
181.214.218.111	1
181.215.16.127	1
181.225.235.138	1
182.68.203.183	1
182.92.110.55	1
182.92.206.188	1
182.190.200.119	1
183.17.228.64	1
183.80.8.141	1
183.134.212.94	1
184.168.102.94	1
184.168.112.46	1
184.168.112.219	1
184.168.114.148	1
184.168.115.30	1
184.168.115.171	1
184.171.244.225	1
184.182.240.211	1
185.2.4.33	1
185.2.4.147	1
185.15.122.73	1
185.36.81.36	1
185.39.19.97	1
185.50.25.14	1
185.61.223.63	1
185.75.143.243	1
185.77.222.94	1
185.79.157.23	1
185.87.64.191	1
185.87.120.51	1
185.88.176.214	1
185.88.178.89	1
185.89.132.26	1
185.111.159.10	1
185.126.36.11	1
185.132.176.111	1
185.132.187.154	1
185.136.148.219	1
185.137.235.119	1
185.144.156.61	1
185.145.13.28	1
185.146.22.245	1
185.147.100.101	1
185.149.21.75	1
185.150.190.222	1
185.152.95.115	1
185.153.199.135	1
185.155.97.175	1
185.162.35.26	1
185.162.94.16	1
185.164.138.224	1
185.170.104.53	1
185.174.101.184	1
185.174.101.198	1
185.174.101.226	1
185.177.72.3	1
185.177.72.7	1
185.177.72.54	1
185.177.72.55	1
185.177.72.57	1
185.177.72.104	1
185.177.72.115	1
185.179.188.136	1
185.181.247.51	1
185.183.33.119	1
185.189.113.114	1
185.189.113.154	1
185.192.113.20	1
185.193.19.102	1
185.196.161.85	1
185.197.195.89	1
185.199.223.55	1
185.199.223.93	1
185.199.223.96	1
185.199.236.107	1
185.205.246.47	1
185.208.172.174	1
185.209.198.191	1
185.212.169.245	1
185.215.186.33	1
185.215.186.120	1
185.215.186.155	1
185.220.101.89	1
185.231.115.91	1
185.239.148.36	1
185.241.208.197	1
185.244.36.159	1
185.246.122.2	1
185.250.38.81	1
185.252.28.195	1
186.64.114.15	1
186.64.119.220	1
186.70.81.190	1
186.130.147.160	1
186.158.144.56	1
186.209.113.104	1
186.209.113.106	1
186.209.113.150	1
187.8.129.114	1
187.45.106.45	1
187.62.111.100	1
187.86.81.12	1
187.115.88.131	1
188.0.160.10	1
188.40.196.226	1
188.95.65.43	1
188.126.89.115	1
188.126.89.120	1
188.130.128.27	1
188.130.128.173	1
188.130.129.207	1
188.130.136.239	1
188.130.197.229	1
188.130.218.148	1
188.130.218.247	1
188.132.130.223	1
188.163.5.64	1
188.164.194.201	1
188.165.33.227	1
188.165.46.182	1
188.165.54.175	1
188.165.236.144	1
188.166.237.78	1
188.168.154.44	1
188.209.12.197	1
188.209.13.45	1
188.209.13.213	1
188.209.14.150	1
188.209.15.187	1
188.209.158.10	1
188.209.158.12	1
188.209.158.52	1
188.211.49.93	1
188.211.61.46	1
188.211.63.248	1
188.213.66.6	1
188.218.169.104	1
189.6.26.224	1
189.29.150.136	1
189.217.197.196	1
190.6.176.90	1
190.7.138.78	1
190.8.164.26	1
190.49.25.43	1
190.92.154.173	1
190.106.134.81	1
190.106.145.111	1
190.111.97.107	1
190.129.166.110	1
190.134.198.5	1
190.173.124.154	1
190.211.236.129	1
191.96.106.28	1
191.96.168.154	1
191.96.255.75	1
191.96.255.180	1
191.101.61.152	1
191.101.92.32	1
191.101.109.105	1
191.101.110.44	1
191.101.110.118	1
191.125.157.235	1
192.64.117.93	1
192.99.18.84	1
192.99.98.59	1
192.111.137.34	1
192.111.137.35	1
192.159.142.249	1
192.169.148.77	1
192.169.168.63	1
192.227.184.130	1
192.227.227.122	1
192.241.95.92	1
192.241.128.246	1
192.241.179.13	1
192.250.227.100	1
192.250.230.11	1
192.250.235.18	1
192.250.235.38	1
192.253.250.69	1
193.37.33.155	1
193.39.14.8	1
193.41.206.72	1
193.41.206.138	1
193.41.206.189	1
193.41.206.202	1
193.41.206.246	1
193.58.169.137	1
193.70.37.1	1
193.93.231.184	1
193.116.85.211	1
193.142.38.227	1
193.164.17.45	1
193.169.228.43	1
193.187.151.54	1
193.202.81.131	1
193.202.83.182	1
193.228.90.2	1
193.233.91.82	1
193.233.114.98	1
193.233.230.243	1
194.5.53.182	1
194.5.83.24	1
194.26.211.209	1
194.42.196.29	1
194.58.100.38	1
194.59.31.26	1
194.59.31.107	1
194.60.201.96	1
194.145.227.125	1
194.146.12.176	1
194.156.92.138	1
194.164.28.217	1
194.164.54.148	1
194.164.126.55	1
194.169.92.5	1
194.169.92.6	1
194.169.92.150	1
194.169.92.246	1
194.169.92.247	1
194.169.93.25	1
194.169.93.148	1
194.169.93.164	1
194.169.94.29	1
194.169.94.49	1
194.169.94.97	1
194.169.94.103	1
194.169.94.145	1
194.169.95.128	1
194.169.95.249	1
194.195.122.51	1
194.233.78.235	1
194.233.90.149	1
194.233.93.24	1
195.2.67.223	1
195.2.70.49	1
195.2.73.178	1
195.3.223.74	1
195.3.223.235	1
195.7.5.237	1
195.20.18.145	1
195.20.241.185	1
195.35.113.29	1
195.88.71.201	1
195.154.60.83	1
195.154.194.72	1
195.178.106.195	1
195.178.110.163	1
195.201.110.49	1
195.201.203.16	1
195.211.191.71	1
195.211.191.76	1
195.211.191.170	1
195.250.27.22	1
196.51.140.2	1
196.51.140.175	1
196.51.201.161	1
196.51.201.170	1
196.51.204.124	1
196.51.249.255	1
196.51.252.182	1
196.127.64.188	1
196.179.232.234	1
196.188.126.3	1
196.188.126.7	1
196.240.143.218	1
196.240.254.109	1
196.240.254.186	1
196.242.47.176	1
196.242.195.211	1
196.245.164.200	1
196.245.184.115	1
196.251.70.14	1
196.251.70.87	1
196.251.70.225	1
196.251.73.28	1
196.251.81.89	1
196.251.83.126	1
196.251.84.111	1
196.251.85.66	1
196.251.85.130	1
196.251.87.106	1
196.251.88.117	1
196.251.116.11	1
197.2.252.75	1
197.242.67.72	1
197.248.59.241	1
198.12.237.223	1
198.12.247.139	1
198.23.153.144	1
198.23.198.11	1
198.38.92.6	1
198.44.184.31	1
198.52.233.145	1
198.54.114.57	1
198.54.114.86	1
198.54.120.17	1
198.54.125.232	1
198.54.126.68	1
198.54.126.98	1
198.54.126.241	1
198.55.98.76	1
198.57.247.199	1
198.100.153.84	1
198.134.109.114	1
198.145.49.228	1
198.177.125.65	1
198.186.130.214	1
198.187.29.33	1
198.251.72.77	1
199.89.1.8	1
199.89.1.14	1
199.89.3.6	1
199.167.138.22	1
199.167.138.34	1
199.188.207.22	1
199.192.21.181	1
199.250.218.13	1
200.9.19.127	1
200.10.47.156	1
200.10.47.215	1
200.10.180.240	1
200.174.198.158	1
201.131.26.30	1
201.141.16.62	1
202.4.60.52	1
202.29.30.120	1
202.174.110.119	1
203.23.179.26	1
203.26.151.162	1
203.99.146.68	1
203.161.32.106	1
203.162.120.6	1
203.173.89.122	1
203.188.183.120	1
203.209.212.46	1
204.48.22.104	1
204.141.229.180	1
204.141.229.212	1
204.141.229.216	1
204.141.229.219	1
205.178.146.43	1
205.196.221.54	1
205.209.114.190	1
206.189.18.26	1
206.189.57.182	1
206.189.80.76	1
206.189.89.99	1
206.189.150.43	1
206.206.95.222	1
207.154.247.73	1
207.154.254.128	1
207.154.255.103	1
207.180.192.43	1
207.180.244.186	1
207.244.127.216	1
207.244.255.76	1
208.91.188.20	1
208.100.243.178	1
208.109.25.83	1
208.109.27.194	1
208.109.70.231	1
208.113.225.196	1
208.195.178.182	1
209.50.173.72	1
209.50.175.65	1
209.50.181.84	1
209.74.74.2	1
209.74.89.128	1
209.133.201.178	1
209.142.66.4	1
209.172.2.50	1
209.172.2.60	1
209.216.93.226	1
210.122.4.25	1
211.75.19.191	1
212.5.157.229	1
212.20.115.8	1
212.30.33.14	1
212.30.33.21	1
212.30.33.61	1
212.30.33.69	1
212.30.33.93	1
212.30.33.120	1
212.30.33.143	1
212.30.33.164	1
212.30.33.170	1
212.30.33.173	1
212.30.33.191	1
212.30.33.201	1
212.30.33.208	1
212.30.33.218	1
212.32.238.6	1
212.41.9.95	1
212.56.43.180	1
212.64.215.170	1
212.72.171.49	1
212.102.39.211	1
212.112.19.20	1
212.113.198.195	1
212.115.49.125	1
212.147.5.172	1
212.200.115.148	1
212.227.40.140	1
212.231.184.197	1
213.87.103.76	1
213.87.139.232	1
213.87.158.195	1
213.120.142.110	1
213.136.91.74	1
213.136.93.169	1
213.155.227.119	1
213.156.43.111	1
213.165.69.29	1
213.186.144.31	1
213.189.56.61	1
213.231.4.64	1
213.238.183.10	1
216.24.212.74	1
216.24.212.79	1
216.24.212.159	1
216.24.212.160	1
216.24.212.171	1
216.24.212.173	1
216.24.212.222	1
216.24.212.228	1
216.24.212.232	1
216.24.212.234	1
216.24.212.249	1
216.24.212.250	1
216.24.212.254	1
216.26.227.149	1
216.37.42.34	1
216.55.146.46	1
216.73.160.20	1
216.73.160.28	1
216.73.160.33	1
216.73.160.188	1
216.73.161.43	1
216.245.210.122	1
217.15.161.58	1
217.76.154.93	1
217.76.159.46	1
217.77.102.18	1
217.131.14.13	1
217.153.117.54	1
217.172.189.100	1
217.174.152.39	1
217.182.252.222	1
217.217.253.96	1
217.218.74.52	1
217.218.152.4	1
217.218.152.5	1
217.218.152.6	1
217.218.152.9	1
217.218.152.11	1
217.218.152.15	1
217.218.152.16	1
217.218.152.20	1
217.218.152.30	1
217.218.152.31	1
217.218.152.32	1
217.218.152.37	1
217.218.152.40	1
217.218.152.44	1
217.218.152.45	1
217.218.152.46	1
217.218.152.52	1
217.218.152.54	1
217.218.152.55	1
217.218.152.57	1
217.218.152.60	1
217.218.152.64	1
217.218.152.65	1
217.218.152.68	1
217.218.152.69	1
217.218.152.70	1
217.218.152.71	1
217.218.152.72	1
217.218.152.73	1
217.218.152.76	1
217.218.152.77	1
217.218.152.79	1
217.218.152.80	1
217.218.152.81	1
217.218.152.82	1
217.218.152.83	1
217.218.152.89	1
217.218.152.90	1
217.218.152.91	1
217.218.152.92	1
217.218.152.94	1
217.218.152.96	1
217.218.152.98	1
217.218.152.110	1
217.218.152.112	1
217.218.152.113	1
217.218.152.116	1
217.218.152.117	1
217.218.152.118	1
217.218.152.119	1
217.218.152.120	1
217.218.152.121	1
217.218.152.123	1
217.218.152.128	1
217.218.152.129	1
217.218.152.131	1
217.218.152.138	1
217.218.152.141	1
217.218.152.142	1
217.218.152.153	1
217.218.152.154	1
217.218.152.158	1
217.218.152.159	1
217.218.152.160	1
217.218.152.163	1
217.218.152.164	1
217.218.152.166	1
217.218.152.167	1
217.218.152.171	1
217.218.152.172	1
217.218.152.174	1
217.218.152.175	1
217.218.152.177	1
217.218.152.178	1
217.218.152.182	1
217.218.152.186	1
217.218.152.190	1
217.218.152.193	1
217.218.152.197	1
217.218.152.198	1
217.218.152.199	1
217.218.152.200	1
217.218.152.204	1
217.218.152.209	1
217.218.152.211	1
217.218.152.214	1
217.218.152.218	1
217.218.152.222	1
217.218.152.223	1
217.218.152.230	1
217.218.152.232	1
217.218.152.237	1
217.218.152.242	1
217.218.152.243	1
217.218.152.244	1
217.218.152.253	1
217.218.152.255	1
217.218.153.0	1
217.218.153.4	1
217.218.153.11	1
217.218.153.12	1
217.218.153.14	1
217.218.153.21	1
217.218.153.25	1
217.218.153.26	1
217.218.153.27	1
217.218.153.29	1
217.218.153.32	1
217.218.153.33	1
217.218.153.34	1
217.218.153.40	1
217.218.153.45	1
217.218.153.46	1
217.218.153.51	1
217.218.153.57	1
217.218.153.59	1
217.218.153.60	1
217.218.153.62	1
217.218.153.67	1
217.218.153.68	1
217.218.153.72	1
217.218.153.73	1
217.218.153.78	1
217.218.153.81	1
217.218.153.84	1
217.218.153.88	1
217.218.153.89	1
217.218.153.103	1
217.218.153.109	1
217.218.153.110	1
217.218.153.117	1
217.218.153.120	1
217.218.153.127	1
217.218.153.129	1
217.218.153.137	1
217.218.153.138	1
217.218.153.145	1
217.218.153.146	1
217.218.153.151	1
217.218.153.152	1
217.218.153.161	1
217.218.153.166	1
217.218.153.167	1
217.218.153.168	1
217.218.153.170	1
217.218.153.171	1
217.218.153.173	1
217.218.153.175	1
217.218.153.177	1
217.218.153.182	1
217.218.153.193	1
217.218.153.195	1
217.218.153.196	1
217.218.153.197	1
217.218.153.198	1
217.218.153.201	1
217.218.153.202	1
217.218.153.203	1
217.218.153.208	1
217.218.153.209	1
217.218.153.211	1
217.218.153.217	1
217.218.153.219	1
217.218.153.220	1
217.218.153.221	1
217.218.153.228	1
217.218.153.232	1
217.218.153.233	1
217.218.153.234	1
217.218.153.236	1
217.218.153.243	1
217.218.153.249	1
217.218.153.251	1
217.218.153.252	1
217.218.153.255	1
218.21.33.132	1
218.29.140.243	1
218.188.156.138	1
218.255.65.124	1
218.255.162.2	1
219.118.65.30	1
219.136.177.229	1
220.158.233.133	1
220.158.233.201	1
220.179.157.95	1
220.196.248.126	1
220.196.248.130	1
221.202.27.194	1
222.59.173.105	1
222.69.212.198	1
222.223.191.12	1
222.255.214.45	1
223.29.253.166	1
223.29.253.180	1
223.29.253.191	1
223.178.209.196	1
223.178.211.11	1
223.237.139.47	1
124.226.219.166	1
182.50.249.59	1
41.138.171.53	1
61.164.57.90	1
121.229.40.225	1
125.212.239.144	1
117.33.169.73	1
185.193.206.21	1
62.140.31.104	1
5.160.228.186	1
193.105.74.4	1
91.122.31.16	1
219.139.32.68	1
161.82.247.2	1
14.29.200.186	1
70.91.42.187	1
121.177.27.248	1
103.10.228.91	1
115.86.253.254	1
223.94.45.50	1
49.73.84.172	1
183.224.206.143	1
203.162.235.45	1
14.17.126.136	1
194.127.251.56	1
114.219.56.203	1
194.127.251.57	1
125.79.112.10	1
89.109.54.201	1
138.185.18.245	1
194.127.251.55	1
161.117.129.100	1
42.115.66.102	1
122.155.28.15	1
161.117.126.100	1
161.117.138.100	1
161.117.127.100	1
212.83.184.16	1
95.79.26.121	1
148.153.204.162	1
161.117.128.100	1
212.126.97.18	1
148.153.178.2	1
94.182.225.138	1
164.52.105.18	1
212.83.184.17	1
164.52.88.203	1
217.216.51.145	1
211.9.57.22	1
14.116.211.167	1
211.9.57.29	1
35.168.26.206	1
193.105.74.58	1
187.217.186.18	1
124.71.169.147	1
89.249.55.106	1
212.83.184.12	1
212.129.7.56	1
14.33.253.65	1
43.139.70.62	1
212.129.9.141	1
213.115.55.210	1
212.83.184.14	1
103.155.160.135	1
39.98.232.38	1
60.221.64.119	1
149.232.193.97	1
212.83.184.15	1
196.234.124.230	1
59.13.187.204	1
130.180.69.209	1
102.209.220.156	1
43.230.202.136	1
177.129.209.233	1
172.105.73.148	1
172.105.78.101	1
45.79.173.230	1
62.61.217.188	1
45.140.165.246	1
51.75.27.148	1
211.149.218.225	1
203.150.37.5	1
45.127.135.20	1
194.90.71.246	1
154.70.152.217	1
8.215.69.225	1
41.242.155.194	1
154.38.162.149	1
8.215.29.27	1
8.222.169.95	1
62.167.123.246	1
47.236.151.61	1
47.236.112.47	1
47.245.80.97	1
47.238.194.90	1
41.110.183.57	1
47.236.93.92	1
47.245.90.42	1
132.145.244.158	1
8.219.254.127	1
47.84.91.242	1
47.242.39.96	1
8.219.177.10	1
47.239.205.41	1
47.242.242.14	1
8.210.139.106	1
47.236.237.122	1
47.236.204.202	1
8.222.163.127	1
8.219.63.39	1
109.123.237.109	1
8.219.147.209	1
47.236.245.56	1
47.236.89.0	1
47.242.115.203	1
47.242.186.245	1
51.159.1.19	1
47.236.228.254	1
47.239.234.21	1
47.238.170.220	1
47.237.161.212	1
140.246.238.176	1
49.248.247.54	1
121.41.165.223	1
149.88.106.146	1
62.173.142.91	1
8.210.168.226	1
47.243.229.130	1
112.124.47.235	1
188.115.75.120	1
47.237.129.9	1
183.82.106.200	1
8.220.240.70	1
47.245.81.170	1
8.219.144.203	1
8.219.186.121	1
8.218.201.94	1
47.237.74.157	1
121.41.100.68	1
47.243.234.37	1
47.243.64.215	1
180.102.10.4	1
47.74.38.48	1
8.209.246.235	1
39.105.209.78	1
47.242.241.70	1
154.26.158.140	1
8.210.116.240	1
47.84.56.38	1
47.237.134.178	1
154.26.133.108	1
82.30.88.238	1
47.100.73.120	1
35.182.14.82	1
51.158.114.183	1
213.174.150.2	1
47.236.61.100	1
47.243.189.141	1
77.88.8.1	1
118.31.46.106	1
154.12.118.214	1
121.41.167.149	1
47.242.22.210	1
82.202.160.233	1
38.49.208.237	1
8.134.81.52	1
150.223.193.167	1
39.98.124.59	1
47.96.68.72	1
8.130.127.105	1
8.219.57.116	1
47.237.70.203	1
47.74.44.175	1
182.92.186.154	1
121.43.55.31	1
114.55.145.18	1
5.181.86.133	1
47.245.86.216	1
8.130.22.42	1
47.245.89.255	1
152.71.207.141	1
121.40.46.218	1
8.136.16.132	1
47.86.18.208	1
123.56.80.228	1
121.41.166.63	1
186.85.13.151	1
47.109.26.4	1
3.98.92.46	1
8.219.162.255	1
47.92.119.236	1
8.222.171.251	1
8.222.199.33	1
120.55.58.176	1
3.98.92.63	1
47.107.66.231	1
3.98.92.44	1
164.68.125.2	1
47.242.86.13	1
8.219.147.215	1
180.149.228.174	1
101.201.28.173	1
39.100.237.171	1
47.237.111.96	1
47.237.90.130	1
103.111.225.208	1
47.238.85.94	1
3.98.92.84	1
8.208.20.167	1
47.81.9.17	1
8.219.254.137	1
103.5.134.18	1
3.98.92.23	1
47.76.103.73	1
39.101.187.162	1
150.223.193.226	1
3.98.92.85	1
187.134.144.170	1
112.126.84.63	1
47.94.100.135	1
149.129.221.180	1
3.98.92.56	1
35.182.14.123	1
47.242.54.231	1
47.239.235.46	1
121.196.184.58	1
5.35.38.15	1
47.76.248.187	1
8.222.243.165	1
47.242.146.241	1
8.137.122.236	1
47.254.19.241	1
8.219.95.61	1
8.217.250.123	1
35.239.1.211	1
36.238.213.2	1
158.220.122.128	1
47.94.59.216	1
8.219.214.171	1
8.220.141.122	1
103.163.220.79	1
47.237.121.207	1
120.55.92.153	1
8.213.215.147	1
47.81.8.4	1
121.40.43.26	1
5.189.134.86	1
162.201.42.43	1
47.84.52.216	1
8.211.148.192	1
74.91.116.136	1
47.93.59.128	1
8.212.170.29	1
47.92.35.190	1
92.130.171.151	1
47.236.234.196	1
47.93.83.16	1
34.44.246.108	1
47.242.199.198	1
47.98.163.182	1
52.201.40.178	1
39.98.37.144	1
8.213.217.94	1
47.245.81.171	1
47.238.92.177	1
103.77.105.220	1
34.58.169.33	1
34.136.78.28	1
23.21.194.132	1
8.218.13.139	1
3.215.209.240	1
8.215.11.133	1
121.41.167.115	1
35.194.0.176	1
47.76.41.57	1
8.130.84.198	1
8.222.183.7	1
34.42.21.27	1
8.209.196.185	1
47.83.211.141	1
8.141.88.238	1
47.122.62.115	1
47.242.19.149	1
186.227.205.12	1
51.254.156.25	1
47.94.245.116	1
51.38.160.169	1
39.99.140.182	1
8.138.210.67	1
8.140.24.38	1
47.84.77.73	1
47.83.28.148	1
34.68.101.3	1
121.43.145.58	1
197.156.73.177	1
47.84.68.245	1
8.137.159.3	1
60.205.189.229	1
20.19.215.204	1
45.67.97.34	1
173.239.254.228	1
8.218.234.74	1
47.83.239.83	1
75.119.155.27	1
59.110.54.218	1
47.242.124.8	1
47.251.177.152	1
112.124.67.2	1
20.48.238.1	1
20.89.232.211	1
35.238.113.12	1
95.217.203.91	1
8.219.152.181	1
149.88.25.205	1
34.42.172.48	1
39.107.110.31	1
47.87.65.135	1
47.83.210.131	1
92.184.105.150	1
34.16.7.161	1
34.72.204.219	1
34.172.194.72	1
121.56.47.63	1
140.245.108.187	1
85.239.241.169	1
51.158.119.71	1
47.94.56.146	1
47.92.239.194	1
47.239.161.50	1
47.250.187.209	1
141.253.125.158	1
20.48.178.131	1
47.84.191.107	1
103.163.220.105	1
47.251.108.204	1
60.205.112.174	1
120.77.177.223	1
8.209.254.128	1
47.252.53.152	1
47.83.9.39	1
47.239.198.249	1
47.236.126.29	1
47.236.138.169	1
20.151.119.13	1
20.196.192.172	1
46.246.122.52	1
103.178.208.43	1
85.90.208.149	1
177.70.170.29	1
139.5.238.164	1
87.192.224.2	1
39.106.168.28	1
101.200.53.197	1
47.108.165.61	1
8.217.241.230	1
47.76.149.61	1
20.235.120.14	1
20.25.208.33	1
20.237.147.155	1
20.48.48.142	1
20.212.32.19	1
92.63.224.146	1
8.138.215.18	1
47.239.51.68	1
20.195.178.3	1
74.248.131.145	1
47.100.83.25	1
8.133.16.234	1
85.211.176.168	1
172.213.18.141	1
40.123.241.37	1
20.210.254.121	1
51.120.79.58	1
70.153.81.208	1
47.94.231.87	1
60.205.113.227	1
8.130.147.225	1
47.237.157.242	1
121.43.153.135	1
85.243.29.135	1
62.240.9.26	1
212.47.227.78	1
92.63.224.151	1
92.63.224.150	1
47.254.206.30	1
4.193.153.111	1
20.221.201.143	1
158.158.43.97	1
4.194.40.62	1
72.146.12.199	1
20.111.55.55	1
20.214.137.115	1
47.76.248.102	1
8.137.145.235	1
8.134.161.44	1
47.238.66.157	1
20.63.61.18	1
20.199.116.25	1
20.78.172.207	1
68.221.72.39	1
74.248.16.140	1
68.155.152.3	1
4.193.181.112	1
4.194.5.102	1
20.196.209.75	1
20.199.105.42	1
111.67.102.119	1
173.239.254.232	1
144.24.249.196	1
47.111.97.119	1
8.137.162.16	1
47.236.57.63	1
4.217.198.233	1
20.43.5.3	1
20.48.27.137	1
20.79.206.91	1
20.45.38.77	1
102.133.164.6	1
20.222.105.32	1
20.74.238.10	1
172.213.141.236	1
84.38.184.155	1
64.23.224.234	1
158.220.103.160	1
49.37.42.230	1
160.238.92.233	1
45.131.193.31	1
47.84.91.167	1
101.201.104.211	1
47.117.148.184	1
20.74.250.80	1
47.236.62.181	1
40.123.210.8	1
185.194.177.174	1
20.172.24.65	1
20.52.176.188	1
213.230.109.66	1
101.108.33.35	1
186.194.170.120	1
8.147.234.251	1
216.73.161.152	1
5.45.70.101	1
47.94.34.82	1
8.155.50.245	1
114.215.209.92	1
8.219.94.31	1
161.118.242.4	1
194.110.115.3	1
173.239.254.226	1
193.19.109.7	1
159.65.30.210	1
8.134.174.197	1
47.121.31.70	1
8.210.13.128	1
8.218.213.224	1
116.62.104.24	1
8.219.123.157	1
47.82.71.125	1
47.239.254.43	1
45.141.150.149	1
72.255.61.189	1
57.131.43.41	1
139.59.156.202	1
47.236.234.144	1
216.73.161.151	1
149.129.217.138	1
47.254.68.41	1
47.236.164.31	1
149.36.48.83	1
185.192.71.143	1
144.34.235.217	1
175.107.220.132	1
43.135.174.146	1
213.35.126.25	1
145.224.77.183	1
8.138.91.47	1
129.150.36.213	1
139.59.46.198	1
176.37.107.70	1
47.242.33.226	1
101.37.202.113	1
8.142.178.14	1
120.79.149.18	1
139.196.95.79	1
47.98.114.83	1
47.99.45.98	1
8.159.140.206	1
47.113.190.165	1
120.27.213.106	1
47.93.123.14	1
47.254.69.218	1
8.217.133.141	1
216.73.161.147	1
193.19.109.68	1
185.172.149.101	1
45.131.194.168	1
146.70.144.35	1
47.106.139.241	1
143.92.34.22	1
121.43.148.195	1
47.112.20.185	1
47.117.145.143	1
116.62.171.65	1
47.238.252.96	1
103.163.220.62	1
45.8.25.61	1
193.19.109.69	1
193.19.109.61	1
213.55.244.235	1
165.231.182.118	1
121.199.28.62	1
121.41.68.164	1
47.101.203.230	1
8.134.18.12	1
47.105.87.236	1
47.79.147.41	1
205.178.177.166	1
147.28.159.83	1
20.195.190.106	1
20.43.3.213	1
163.172.179.158	1
102.36.151.7	1
193.19.109.65	1
193.19.109.74	1
179.13.49.53	1
103.163.220.76	1
103.163.220.56	1
143.198.94.163	1
197.234.221.3	1
89.91.77.122	1
45.164.6.35	1
45.131.194.164	1
103.163.220.96	1
119.93.77.134	1
103.163.220.99	1
123.56.92.242	1
101.37.86.155	1
47.111.128.42	1
8.137.39.91	1
8.141.118.2	1
47.243.157.49	1
47.253.43.155	1
67.217.60.6	1
8.209.214.164	1
47.242.242.80	1
45.67.157.232	1
160.251.213.167	1
45.93.9.183	1
143.110.168.118	1
44.213.59.240	1
183.82.7.39	1
115.147.38.123	1
34.173.1.183	1
193.19.109.62	1
193.19.109.75	1
8.138.172.66	1
103.163.220.72	1
60.205.182.239	1
108.61.215.79	1
103.163.220.84	1
103.163.220.81	1
120.55.64.167	1
103.163.220.70	1
103.152.103.147	1
144.31.1.66	1
103.163.220.68	1
47.93.87.88	1
39.98.60.38	1
8.134.250.144	1
121.40.44.67	1
47.236.48.134	1
219.92.10.162	1
151.37.151.13	1
5.178.153.32	1
45.222.213.2	1
103.163.220.58	1
193.19.109.71	1
130.195.241.26	1
45.130.83.207	1
45.130.83.189	1
193.19.109.3	1
173.239.254.151	1
103.152.103.146	1
103.163.220.71	1
193.19.109.1	1
193.19.109.72	1
47.84.36.97	1
59.115.170.206	1
103.163.220.103	1
84.39.151.50	1
193.19.109.66	1
216.73.160.105	1
103.163.220.86	1
47.236.1.152	1
8.222.177.5	1
47.121.133.247	1
118.178.255.31	1
123.57.178.215	1
123.56.15.39	1
8.222.142.31	1
47.242.154.68	1
47.254.46.239	1
23.247.169.251	1
151.43.137.231	1
151.19.130.217	1
8.219.185.154	1
45.131.194.163	1
59.90.29.203	1
45.9.188.239	1
87.106.119.103	1
144.48.121.112	1
68.183.182.88	1
103.163.220.88	1
8.137.144.19	1
159.146.42.9	1
45.131.194.180	1
188.166.220.167	1
124.109.43.162	1
103.167.184.114	1
100.42.180.220	1
3.111.108.135	1
193.19.109.13	1
119.92.71.3	1
111.253.215.43	1
167.99.105.73	1
103.163.220.65	1
8.156.91.149	1
193.19.109.67	1
13.63.0.7	1
3.214.174.148	1
193.19.109.6	1
131.196.199.98	1
103.163.220.77	1
103.163.220.89	1
157.245.102.107	1
38.25.50.48	1
8.222.217.16	1
8.218.3.91	1
8.218.161.42	1
157.245.191.236	1
103.163.220.90	1
151.231.156.235	1
117.241.75.148	1
114.37.159.211	1
103.163.220.64	1
176.125.230.32	1
120.34.154.231	1
